254.69629	133.7364
306.46101	126.1185
328.08143	121.88634
362.01124	128.6578
396.35534	126.96493
422.58984	115.96131
431.48658	109.18984
483.04415	105.80411
491.85804	100.72551
530.89907	90.56832
569.1944	95.64692
608.44258	81.25756
655.59322	80.41112
703.19956	70.25393
745.65326	77.87183
831.30637	77.87183
836.04473	68.56106
870.09883	72.79323
964.77296	63.48247
1041.57076 69.4075
